time,com_y,wrist_hand_r3_pos,wrist_hand_r3_vel
0.54,-0.016111984363619162,0.3704949634925479,2.445455804649136
0.55,-0.016254216575241672,0.3925369558253893,1.942935746984588
0.56,-0.016346281996284306,0.407556005744016,1.082377937152929
0.5700000000000001,-0.01637470053391258,0.412328335394004,-0.0526654194701557
0.58,-0.016333478335551214,0.405427796014089,-1.1711494648026641
0.59,-0.016234355763729735,0.3893791227592452,-1.903853459655385
0.6,-0.016092098503220083,0.3675124490259494,-2.38740657956095
0.61,-0.015911504202310047,0.3413849044255071,-2.7548995822812405
0.62,-0.01569945837093749,0.312580863173553,-2.9342980232759834
0.63,-0.015479137116138918,0.2843694594672206,-2.612539951083256
0.64,-0.015309601432377164,0.263639117484776,-1.5011562207142308
0.65,-0.015255813601856273,0.2572173887457554,0.10104688902352267
0.66,-0.015328218227826856,0.2658784478877956,1.4520668614439252
0.67,-0.015480781192187558,0.28457437787096834,2.1366968490961193
0.68,-0.015661125564209677,0.3075573528985635,2.3910006703880198
0.6900000000000001,-0.015844366195697488,0.3320664064444246,2.4853225303759325
0.7000000000000001,-0.016021223511507175,0.3570606014729368,2.4934516309220194
0.71,-0.016184028828114812,0.3814974451575073,2.37695811791248
0.72,-0.01632082224919996,0.40333710168312753,1.9680755973464532
0.73,-0.01641487508683767,0.41919464052534,1.2137008373529663
0.74,-0.016452478974186203,0.4257568255103647,0.15809036946771332
0.75,-0.016425139441037028,0.42097248837197637,-0.9741892854907304
0.76,-0.016339043432861466,0.40635118045549745,-1.8080240768265594
0.77,-0.0162064269948581,0.3849844168042515,-2.362279853126486
0.78,-0.016032406453376395,0.35869187986763,-2.798893912681102
0.79,-0.01582192999135832,0.3289952028602106,-3.0619595979615855
0.8,-0.015591842494153295,0.29860534373799014,-2.921300391830623
0.81,-0.015392931776562582,0.2737319124257583,-1.9927420929780375
0.8200000000000001,-0.015296349520757221,0.26205038792541574,-0.4099815528138352
0.8300000000000001,-0.015334703099006945,0.2666605425526176,1.1430961218097624
0.84,-0.015471324866296522,0.2833968069002695,2.029827904634842
0.85,-0.01564771561405922,0.3058120688479683,2.361536645957106
0.86,-0.015830221189928505,0.3301277266889175,2.4675764133373264
0.87,-0.016006662244826213,0.354946189926405,2.4819022117234555
0.88,-0.0161704356008586,0.3793970069643042,2.39537339605297
0.89,-0.016311571680426504,0.40181698930537113,2.065066429145421
0.9,-0.016414611423801143,0.4191491017258656,1.4010298818020634
0.91,-0.016465330384694114,0.4280311517532147,0.421378725028319
0.92,-0.016453474689671684,0.42593244830923566,-0.7182445318934692
0.93,-0.016380879103511447,0.4133750152797879,-1.6491420991472157
0.9400000000000001,-0.016259698923177097,0.3934135471288604,-2.2520885371140476
0.9500000000000001,-0.016095201735090495,0.36797638806831223,-2.7327530688093487
0.96,-0.01589167122786232,0.33861162665298966,-3.0534566267923013
0.97,-0.015661480570730864,0.30760364048736133,-3.0605120913953634
0.98,-0.015445658884514291,0.2802136143020214,-2.336071548833778
0.99,-0.01531583108608923,0.2643874837264172,-0.8581431090360879
1.0,-0.0153207387812191,0.2649777296263962,0.7969288076392388
1.01,-0.015438248276146345,0.27929799157068697,1.8782362547607159
1.02,-0.015609097128085041,0.30081990008802023,2.311508914845713
1.03,-0.015791301172419718,0.3248356868654205,2.4466214880296255
1.04,-0.015969412405905915,0.3495857246123848,2.4849417403046323
1.05,-0.01613626767135327,0.3741682448919145,2.4283758701812483
1.06,-0.016283933555389447,0.39731459186458884,2.176901033213699
1.07,-0.016397671087449394,0.41623658661374957,1.59939390815756
1.08,-0.01646254465638253,0.42753674967075356,0.6933215486168833
1.09,-0.016466809828078136,0.42829403855879844,-0.4323711834780761
1.1,-0.0164090916371314,0.41819721905608476,-1.4500853681172956
1.11,-0.01629950043599546,0.3998433619313124,-2.1100406299718144
1.12,-0.016145850793250437,0.37562754362841994,-2.6226417628063126
1.1300000000000001,-0.015952155578439126,0.34712535278471335,-2.9928507477744097
1.1400000000000001,-0.01572665043843965,0.31617626394810955,-3.116986576686635
1.1500000000000001,-0.015500532863817227,0.2870424109841375,-2.6162044485248974
1.16,-0.01534065363942086,0.2673791395975175,-1.3088914429162384
1.17,-0.015308249989154388,0.26347689720698997,0.3836288348196778
1.18,-0.015400569457459613,0.27466609889143284,1.6639164822038603
1.19,-0.015562748252525465,0.2948929027389693,2.2414904808017853
1.2,-0.01574446474582368,0.31854647678690823,2.430657535051251
1.21,-0.01592440614290929,0.34319853597315814,2.477572654936173
1.22,-0.016094791265443765,0.3679149907458075,2.4502263517559664
1.23,-0.016248143136899033,0.39156834935232243,2.2606584178339357
1.24,-0.016371546151698953,0.41179524040468557,1.7705884272489258
1.25,-0.016449738266708334,0.4252739304739293,0.9497887956515035
1.26,-0.016470789991473125,0.42900239345441643,-0.13776157796214827
1.27,-0.016427933745253694,0.42145819102276383,-1.221326436712993
1.28,-0.016330393290439508,0.4049169890929803,-1.9615061939579415
1.29,-0.01618801684575628,0.38211591774855025,-2.50382245997317
1.3,-0.016003876739224075,0.35454294414506204,-2.9165345618530103
1.31,-0.015784654136191272,0.32393793652611247,-3.12586881405162
1.32,-0.015553234356576595,0.29368472414518304,-2.8245110571892513
1.33,-0.015369469203083845,0.27087189090647223,-1.699854792841082
1.34,-0.015302269030867847,0.2627595202346611,-0.030270507545089545
1.35,-0.015367526523655422,0.2706357370338664,1.4211415545696837
1.36,-0.0155187177458886,0.2893248738274793,2.153698435896
1.37,-0.01569859351639563,0.3124669498149849,2.4017428634669176
1.3800000000000001,-0.015879815490062274,0.3369621537592088,2.4772013324411657
1.3900000000000001,-0.016053512579742895,0.36178860257554,2.474779645787795
1.4000000000000001,-0.0162124242611741,0.3859236786822491,2.33943678950363
1.41,-0.016345532087321056,0.4074309875707761,1.9408577534486273
1.42,-0.01643743880779177,0.4231159102647016,1.2054390034668236
1.43,-0.01647473054941856,0.42970529996375767,0.16868206366887628
1.44,-0.016448632518721376,0.4250793146967718,-0.9567160792188047
1.45,-0.016364364901882575,0.41058477828416184,-1.8010883562674964
1.46,-0.016233703205814198,0.3892758340427567,-2.3728490212447193
1.47,-0.016060442626867753,0.3628105867877667,-2.824672928881063
1.48,-0.015849647544599516,0.3327923990759475,-3.09905051743812
1.49,-0.015617646125899777,0.30192073587601104,-2.980190731543401
1.5,-0.015413978176978331,0.27630997898488324,-2.077259770945921
1.51,-0.015310448790580824,0.2637408533423087,-0.4970566933370827
1.52,-0.015342711247491616,0.26762783094015785,1.091624859810525
1.53,-0.015476730990771575,0.28406970033145,2.016910785030659
1.54,-0.015652558456837672,0.3064416458583187,2.361347356784378
1.55,-0.015834804135865372,0.3307549434382228,2.4653044771142114
1.56,-0.01601063295955833,0.3555216944105112,2.4835418026744067
1.57,-0.01617416037612637,0.3799713960157513,2.393115314588974
1.58,-0.016315410093214404,0.40244692819573263,2.0744427938696264
1.59,-0.01641910863027853,0.41992672404167014,1.4204910734857323
1.6,-0.016471093948422527,0.42905655580126034,0.45026848122462004
1.61,-0.016461084575917856,0.42727793265475633,-0.6880814274697299
1.62,-0.016390195239208104,0.4149595219067333,-1.6303193881996692
1.6300000000000001,-0.01627046516914205,0.39514129210240995,-2.2414527094372727
1.6400000000000001,-0.016107300969967007,0.3697904941182957,-2.728770059394081
1.6500000000000001,-0.01590472705256812,0.34043526272030933,-3.0571454324487384
1.6600000000000001,-0.015674556850559712,0.30931164213225176,-3.081677468275582
1.67,-0.015456497605664823,0.2815555868149838,-2.385567837190329
1.68,-0.015321955539122318,0.26512416246767495,-0.9244385613930601
1.69,-0.015321175413480301,0.2650302726901913,0.7480356476691662
1.7,-0.015436211922741078,0.27904665808777634,1.8613155353941642
1.71,-0.015606501072861805,0.30048608757910217,2.308798379259848
1.72,-0.015788762100914084,0.32449255377405495,2.4463078709362533
1.73,-0.015966969422122078,0.3492365490786458,2.4864401540922727
1.74,-0.016134359181622884,0.37387828496738623,2.4307260806271884
1.75,-0.016282553095424968,0.3970912202011244,2.1885289287081404
1.76,-0.016397541703498147,0.41621444228950316,1.6267413930615024
1.77,-0.01646441226687791,0.4278681206032125,0.7343462494607995
1.78,-0.01647116885435962,0.42906990487573354,-0.3877236372449516
1.79,-0.016415812988760346,0.41935668350964667,-1.4192493971563556
1.8,-0.016308086559825498,0.40124602408357624,-2.092681242595989
1.81,-0.01615591913598636,0.3771667526458765,-2.612713253028384
1.82,-0.01596335490618314,0.34872045511822636,-2.9905234588125444
1.83,-0.015738334148231867,0.31772945768917565,-3.127849556639009
1.84,-0.015510875586229801,0.2883393597875112,-2.65479386588836
1.85,-0.0153470512148671,0.2681527350268445,-1.370404891009423
1.86,-0.01530941884531296,0.26361719821711155,0.3247219785854619
1.87,-0.015398181085772442,0.2743738015947127,1.6340129415474818
1.8800000000000001,-0.015559085186835834,0.2944273919203227,2.2329452518246233
1.8900000000000001,-0.015740652995841136,0.31803832273359306,2.429006254149475
1.9000000000000001,-0.015920737823429402,0.34268210583394204,2.4761369513652864
1.9100000000000001,-0.0160907067048147,0.3673045499646146,2.448465042755397
1.92,-0.016245407192671677,0.39113286583974194,2.2857367289019637
1.93,-0.016370901295277764,0.41168636440487444,1.808774352647365
1.94,-0.01645151569739469,0.42558701805284177,0.9943022639249157
1.95,-0.016475028800751537,0.42975856670260154,-0.09552499452288286
1.96,-0.01643451277183783,0.42260467789191714,-1.1944572340121817
1.97,-0.01633832635187,0.4062320588351312,-1.951047094247526
1.98,-0.01619698813917509,0.3835109724555337,-2.496039676065813
1.99,-0.016013881732145442,0.35599316042289036,-2.911590417135865
2.0,-0.01579547577826165,0.32540040327026826,-3.12795308267364
2.0100000000000002,-0.015563703293347062,0.2950143410191272,-2.8494686082790337
2.02,-0.015377222756668864,0.2718154107292816,-1.7489528364934428
2.0300000000000002,-0.015305537635204982,0.26315145796912603,-0.085836378546361
2.04,-0.015367039995772554,0.2705766100576966,1.3858990911600824
2.05,-0.015516394503497092,0.2890327228206642,2.1394569719121765
2.06,-0.015695725556285546,0.31208939175645317,2.3965720827192287
2.07,-0.015876866340358974,0.33655279867880494,2.475509192027143
2.08,-0.0160507203395515,0.36137755901449314,2.4762818717637347
2.09,-0.016210070645109882,0.3855547818960831,2.345997969234937
2.1,-0.01634398496182775,0.40717321080865054,1.9561778924080615
2.11,-0.01643715845234103,0.4230668917121951,1.2311270080891668
2.12,-0.016476178759126037,0.42996403075003425,0.20273076180934346
2.13,-0.016452147668625967,0.42569841264115216,-0.9253830911002351
2.14,-0.01636946269565477,0.4114436026540499,-1.7829880400598292
2.15,-0.016239800033836883,0.3902420073517168,-2.359848120636777
2.16,-0.016067416142584532,0.36384161435551265,-2.8182126267731675
2.17,-0.015857176442158075,0.3338293834189853,-3.1013626191581705
2.18,-0.015624881084578197,0.30285425469851085,-2.99945695724828
2.19,-0.015419084686845046,0.27693731664089455,-2.1169996946756804
2.2,-0.015311811908853503,0.2639045504564032,-0.5461704986162687
2.21,-0.015340513656897524,0.2673622250639369,1.05576354287437
2.22,-0.015472634932922471,0.28355979216932203,2.0021656000034675
2.23,-0.01564801002026635,0.305850319695303,2.357171564658713
2.24,-0.01583033685518692,0.33014354630668646,2.464282746432159
2.25,-0.01600611863946514,0.3548674641351949,2.4690995612258426
2.2600000000000002,-0.01616958378627223,0.3792657740938261,2.3923434332301476
2.27,-0.016311202465722388,0.4017564570025498,2.081478350446444
2.2800000000000002,-0.01641589620945624,0.4193710659945203,1.4392538220629378
2.29,-0.01646934379539298,0.4287448254371396,0.47878979315002584
2.3000000000000003,-0.016461188616882054,0.4272963685905577,-0.657230354545423
2.31,-0.016391856044982073,0.4152427999311848,-1.6096172040592531
2.32,-0.01627330506408446,0.3955984365865553,-2.2243395749624724
2.33,-0.016111379296382174,0.3704038791701657,-2.712661704276905
2.34,-0.015910056240020523,0.3411818365490868,-3.045181628530615
2.35,-0.015680729916274963,0.31012003384251974,-3.0832093970186403
2.36,-0.015461840303380412,0.28221830829158473,-2.4117939784461377
2.37,-0.01532437226820025,0.26541511890017094,-0.9689408369034035
2.38,-0.015319894449694288,0.264876139649937,0.7070013311585863
2.39,-0.015432478103686765,0.27858611839191955,1.8396725892606507
2.4,-0.015601894567041323,0.2998943050481505,2.3007173709648585
2.41,-0.015784039221683713,0.32385497446622036,2.443823746742282
2.42,-0.015962478000912255,0.3485953426028423,2.4873856137361257
2.43,-0.016130295139461293,0.37326155480767287,2.4347254024889353
2.44,-0.016279163962219397,0.39654342596358216,2.198333076102494
2.45,-0.016395176382311662,0.41580987363022387,1.6450551758174432
2.46,-0.016463451432760852,0.42769759604025775,0.7617757475825301
2.47,-0.016472073597427916,0.42923118511138403,-0.35608421424307934
2.48,-0.0164183265182325,0.419791352891378,-1.3969219306708247
2.49,-0.016311718405743143,0.40184104872949855,-2.078351986685037
2.5,-0.016161108245523338,0.37796248117195785,-2.6008495733410726
2.5100000000000002,-0.015969485782647654,0.34959621753921866,-2.983001357436891
2.52,-0.015745281686693535,0.3186554570406798,-3.127783265711711
2.5300000000000002,-0.015517461546820306,0.28916688532177204,-2.6739973680102462
2.54,-0.015351473776339766,0.26868812877072346,-1.4069662297079066
2.5500000000000003,-0.015310566099670981,0.2637549397111895,0.28619197296233895
2.56,-0.015396766613688141,0.2742007664342185,1.6113507951023525
2.57,-0.015556571922292286,0.2941082435758321,2.224231244518446
2.58,-0.015737844821174893,0.3176643066979885,2.4255768770615003
2.59,-0.015917913307047563,0.342284887164541,2.474050547653898
2.6,-0.016088481034130655,0.3669723191449351,2.455493927855506
2.61,-0.01624299817411734,0.39074985502111753,2.2816465982065575
2.62,-0.01636862100347824,0.4113016507114162,1.812589183900801
2.63,-0.0164498913321366,0.425300881026816,1.0099757862498737
2.64,-0.01647464203933624,0.42968949513546983,-0.06949543593162838
2.65,-0.016435607613248464,0.4227958712517767,-1.1673930532871866
2.66,-0.01634088358769702,0.40665706069503327,-1.9302982711255634
2.67,-0.016201007233343726,0.3841376535017186,-2.4774560636889644
2.68,-0.016019383903836396,0.3567928762981445,-2.8972804411985864
2.69,-0.015802162941318244,0.3263064482838534,-3.1215144325602746
2.7,-0.015570449637789488,0.2958729887794323,-2.8651604544373996
2.71,-0.015381884004032958,0.2723833977996334,-1.788152665576731
2.72,-0.015306438153903182,0.2632594860854996,-0.1333150298849991
2.73,-0.015364693503249727,0.2702915308461471,1.3540848836332338
2.74,-0.015512452193843446,0.28853734262180125,2.126274069435436
2.75,-0.01569135647444642,0.31151478115029096,2.3918982000505413
2.7600000000000002,-0.01587254811810133,0.33595409237031304,2.474832001939742
2.77,-0.0160466770105389,0.36078308441645046,2.4771665938177794
2.7800000000000002,-0.01620642564555327,0.3849842067948152,2.350199419875339
2.79,-0.016341074713046223,0.4066888464136286,1.9690107980204339
2.8000000000000003,-0.016435421647869805,0.4227633880740488,1.2536588455687843
2.81,-0.01647601065869303,0.4299339882803367,0.23316527974392193
2.82,-0.016453848218106935,0.42599835728969393,-0.8969216862893069
2.83,-0.016372502085394616,0.411956705251663,-1.7660045193029168
2.84,-0.016244184412995785,0.3909384052914957,-2.346641775958807
2.85,-0.01607302982684498,0.3646735272763483,-2.8084216586080273
2.86,-0.015863794047674358,0.33474284245312325,-3.096238994506017
2.87,-0.01563178099474857,0.3037461678741998,-3.0099972820067618
2.88,-0.015424495943386787,0.277602874989838,-2.1495713075261906
2.89,-0.01531396802100062,0.26416357331394424,-0.5909512594698623
2.9,-0.015339240485479074,0.2672084036329525,1.020942328987664
2.91,-0.015469444958732669,0.2831630157271038,1.986368735388495
2.92,-0.015644162240975402,0.30535063472354246,2.350506472229225
2.93,-0.01582632950352808,0.32959579690957436,2.460236972194218
2.94,-0.01600244052015429,0.35433518324893987,2.4799823392112446
2.95,-0.016166913268923323,0.3788546413864092,2.410174558433314
2.96,-0.016309877655327987,0.4015393416653999,2.1030332082002667
2.97,-0.01641604091215516,0.4193960756022287,1.4657218245623205
2.98,-0.016471096069476963,0.42905693504598913,0.5098083979478685
2.99,-0.016464597180055083,0.42790095018737495,-0.6276678860440358
